GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1283306271,20260111,202601,2026,2026.0301,MIL,ARMY,,,,,,MIL,,,BEN,BENIN,BEN,,,,,,,,0,051,051,05,1,3.4,3,1,3,7.4,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/sanwo-olu-hails-81-division-army-for-sustaining-peace-security-in-lagos/
1283305983,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,0,173,173,17,4,-5,1,1,1,-6.33693972179289,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/ndlea-arrests-80-year-old-ex-convict-uncovers-illicit-drugs-in-mannequins/
1283301854,20260111,202601,2026,2026.0301,CIV,COTE D'IVOIRE,CIV,,,,,,,,EGY,EGYPT,EGY,,,,,,,,1,010,010,01,1,0,2,1,2,0.23866348448687,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111100000,https://www.empireofthekop.com/2026/01/11/mo-salah-john-obi-mikel-jay-jay-okocha/
1283339050,20260111,202601,2026,2026.0301,BENCVL,BENIN,BEN,,,,,CVL,,,BEN,BENIN,BEN,,,,,,,,1,036,036,03,1,4,10,1,10,2.35042735042735,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111164500,https://lanouvelletribune.info/2026/01/benin-un-vote-calme-et-bien-engage-a-mi-journee-selon-le-cape-et-le-coscep/
1283335734,20260111,202601,2026,2026.0301,MIL,MILITARY PERSONNEL,,,,,,MIL,,,COP,POLICE,,,,,,COP,,,1,193,193,19,4,-10,5,1,5,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335433,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,OPP,PROTESTER,,,,,,OPP,,,1,010,010,01,1,0,5,1,5,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335431,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,NGA,BENIN CITY,NGA,,,,,,,,1,010,010,01,1,0,3,1,3,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335427,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,GOV,PUBLIC RELATIONS OFFICER,,,,,,GOV,,,1,010,010,01,1,0,3,1,3,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335426,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,CVL,RESIDENTS,,,,,,CVL,,,1,181,181,18,4,-9,5,1,5,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335425,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,CVL,RESIDENTS,,,,,,CVL,,,1,141,141,14,3,-6.5,5,1,5,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335424,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,0,175,175,17,4,-9,2,1,2,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335423,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,0,043,043,04,1,2.8,1,1,1,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335422,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,1,010,010,01,1,0,4,1,4,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283335391,20260111,202601,2026,2026.0301,CAN,CANADIAN,CAN,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,0,173,173,17,4,-5,1,1,1,-5.21739130434783,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://theeagleonline.com.ng/despatch-rider-22-year-old-others-nabbed-by-ndlea/
1283335339,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,COP,POLICE,,,,,,COP,,,0,042,042,04,1,1.9,1,1,1,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283343594,20260111,202601,2026,2026.0301,CVL,COMMUNITY,,,,,,CVL,,,COP,POLICE,,,,,,COP,,,1,043,043,04,1,2.8,10,1,10,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283343543,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,REB,LOOTER,,,,,,REB,,,1,173,173,17,4,-5,10,1,10,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283343537,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,GOV,GOVERNMENT,,,,,,GOV,,,1,141,141,14,3,-6.5,5,1,5,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283343533,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,CVL,COMMUNITY,,,,,,CVL,,,1,042,042,04,1,1.9,10,1,10,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283343474,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,GOV,GOVERNOR,,,,,,GOV,,,0,020,020,02,1,3,2,1,2,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283343473,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,COP,POLICE,,,,,,COP,,,0,193,193,19,4,-10,2,1,2,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283363660,20260111,202601,2026,2026.0301,CVL,VOTER,,,,,,CVL,,,IGOWAFWAS,ECONOMIC COMMUNITY OF WEST AFRICAN STATES,WAF,WAS,,,,IGO,,,1,014,014,01,1,0,10,1,10,0,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111221500,https://english.news.cn/africa/20260112/d2fcd3b1b6a74a6da938d6914cf15265/c.html
1283357155,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,OPP,PROTESTER,,,,,,OPP,,,1,1014,101,10,3,-5,10,1,10,-6.34920634920635,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111204500,https://saharareporters.com/2026/01/11/edo-police-launch-probe-after-soldier-shoots-protester-during-ekpoma-demonstration-say
1283357151,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,CVL,RESIDENTS,,,,,,CVL,,,0,020,020,02,1,3,10,1,10,-6.34920634920635,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111204500,https://saharareporters.com/2026/01/11/edo-police-launch-probe-after-soldier-shoots-protester-during-ekpoma-demonstration-say
1283331576,20260111,202601,2026,2026.0301,REB,UPRISING,,,,,,REB,,,MIL,ARMY,,,,,,MIL,,,0,012,012,01,1,-0.4,10,1,10,-0.9009009009009,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111151500,https://www.abc.com.py/internacionales/2026/01/11/benin-celebra-elecciones-legislativas-y-municipales-un-mes-despues-de-intentona-golpista/
1283313548,20260111,202601,2026,2026.0301,GOV,GOVERNANCE,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,051,051,05,1,3.4,10,1,10,0,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111120000,https://www.jeuneafrique.com/1755590/politique/les-beninois-appeles-aux-urnes-pour-les-legislatives/
1283315494,20260111,202601,2026,2026.0301,GOV,PRESIDENT,,,,,,GOV,,,OPP,MAIN OPPOSITION,,,,,,OPP,,,1,172,172,17,4,-5,10,1,10,-0.55710306406685,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111124500,https://www.aljazeera.com/news/2026/1/11/benin-votes-in-key-parliamentary-local-polls-a-month-after-thwarted-coup
1283319413,20260111,202601,2026,2026.0301,BEN,COTONOU,BEN,,,,,,,,BENCVL,BENINESE,BEN,,,,,CVL,,,1,014,014,01,1,0,7,1,7,-0.50632911392405,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111133000,https://www.bssnews.net/international/350102
1283343410,20260111,202601,2026,2026.0301,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,190,190,19,4,-10,8,1,8,-6.70391061452518,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283331113,20260111,202601,2026,2026.0301,,,,,,,,,,,CVL,CITIZEN,,,,,,CVL,,,1,040,040,04,1,1,10,1,10,-0.9009009009009,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111151500,https://www.abc.com.py/internacionales/2026/01/11/benin-celebra-elecciones-legislativas-y-municipales-un-mes-despues-de-intentona-golpista/
1283306313,20260111,202601,2026,2026.0301,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,2,1,2,7.4,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111110000,https://dailypost.ng/2026/01/11/sanwo-olu-hails-81-division-army-for-sustaining-peace-security-in-lagos/
1283301898,20260111,202601,2026,2026.0301,EGY,EGYPT,EGY,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2,6,1,6,0.23866348448687,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111100000,https://www.empireofthekop.com/2026/01/11/mo-salah-john-obi-mikel-jay-jay-okocha/
1283301738,20260111,202601,2026,2026.0301,AFR,AFRICA,AFR,,,,,,,,,,,,,,,,,,0,010,010,01,1,0,8,1,8,0.23866348448687,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111100000,https://www.empireofthekop.com/2026/01/11/mo-salah-john-obi-mikel-jay-jay-okocha/
1283335421,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,175,175,17,4,-9,8,1,8,-4.80769230769231,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111163000,https://dailypost.ng/2026/01/11/police-launch-investigation-as-soldier-shoots-man-protesting-against-kidnapping-in-edo/
1283343680,20260111,202601,2026,2026.0301,GOV,GOVERNOR,,,,,,GOV,,,,,,,,,,,,,0,027,027,02,1,4,10,1,10,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283343677,20260111,202601,2026,2026.0301,GOV,GOVERNOR,,,,,,GOV,,,,,,,,,,,,,0,020,020,02,1,3,3,1,3,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283343521,20260111,202601,2026,2026.0301,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,141,141,14,3,-6.5,5,1,5,-6.70391061452518,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111180000,https://punchng.com/peace-returns-to-edo-community-as-police-arrest-vandals-looters/
1283280984,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,010,010,01,1,0,5,1,5,-1.08499095840868,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111053000,https://allafrica.com/stories/202601110105.html
1283321484,20260111,202601,2026,2026.0301,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3,10,1,10,-3.67816091954023,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111133000,https://www.24matins.fr/des-stries-noires-sur-les-ongles-simple-curiosite-ou-symptome-dun-melanome-inquietant-1401291
1283331246,20260111,202601,2026,2026.0301,CVL,CITIZEN,,,,,,CVL,,,,,,,,,,,,,1,040,040,04,1,1,10,1,10,-0.9009009009009,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260111151500,https://www.abc.com.py/internacionales/2026/01/11/benin-celebra-elecciones-legislativas-y-municipales-un-mes-despues-de-intentona-golpista/
1283320624,20260111,202601,2026,2026.0301,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,017,017,01,1,0,10,1,10,5.23076923076923,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,0,,,,,,,,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260111134500,https://www.africanews.com/2026/01/11/thousands-gather-to-mark-benins-vodun-days-showcasing-local-culture/
1283275350,20260111,202601,2026,2026.0301,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5,12,1,6,9.58605664488017,0,,,,,,,,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260111034500,https://www.globaltimes.cn/page/202601/1352858.shtml
1283263669,20260111,202601,2026,2026.0301,MED,MEDIA,,,,,,MED,,,AFR,AFRICA,AFR,,,,,,,,0,090,090,09,2,-2,10,1,10,1.72744721689059,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260111001500,https://www.nodo50.org/ceprid/spip.php/img/pdf/(www.nodo50.org/spip.php?article3013
1283250017,20260110,202601,2026,2026.0274,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,073,073,07,2,7.4,10,1,10,-3.78006872852234,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110213000,https://theeagleonline.com.ng/police-rescue-nine-kidnap-victims-in-first-drone-led-operation-in-edo/
1283238637,20260110,202601,2026,2026.0274,OPP,OPPOSITION PARTY,,,,,,OPP,,,,,,,,,,,,,0,010,010,01,1,0,5,1,5,-0.95602294455067,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110184500,https://www.yahoo.com/news/articles/benin-heads-polls-failed-coup-175243559.html
1283227720,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,013,013,01,1,0.4,2,1,2,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283249223,20260110,202601,2026,2026.0274,MIL,GROUND TROOP,,,,,,MIL,,,CRM,KIDNAPPER,,,,,,CRM,,,0,190,190,19,4,-10,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283233985,20260110,202601,2026,2026.0274,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,1,043,043,04,1,2.8,8,1,8,-0.5859375,0,,,,,,,,4,"Malanville, Atakora, Benin",BN,BN08,5865,11.8685,3.38989,-1334971,4,"Malanville, Atakora, Benin",BN,BN08,5865,11.8685,3.38989,-1334971,20260110173000,https://fr.allafrica.com/stories/202601100168.html
1283249237,20260110,202601,2026,2026.0274,MNCJPN,TOYOTA,JPN,,,,,MNC,,,NGA,BENIN CITY,NGA,,,,,,,,0,1712,171,17,4,-9.2,4,1,4,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283259012,20260110,202601,2026,2026.0274,MED,TELEVISION,,,,,,MED,,,LAB,WORKER,,,,,,LAB,,,1,012,012,01,1,-0.4,10,1,10,-6.04982206405694,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110234500,https://www.channelstv.com/2026/01/10/edo-doctors-commence-strike-over-abduction-of-colleague/
1283228132,20260110,202601,2026,2026.0274,NGO,NON GOVERNMENTAL ORGANISATION,,,,,,NGO,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5,2,1,2,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283228020,20260110,202601,2026,2026.0274,JORELI,HASSAN,JOR,,,,,ELI,,,BEN,BENIN,BEN,,,,,,,,1,051,051,05,1,3.4,4,1,4,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283227924,20260110,202601,2026,2026.0274,GOV,GOVERNMENT,,,,,,GOV,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5,2,1,2,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283249301,20260110,202601,2026,2026.0274,SPY,OPERATIVE,,,,,,SPY,,,CRM,ROBBER,,,,,,CRM,,,0,173,173,17,4,-5,11,1,8,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283227819,20260110,202601,2026,2026.0274,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,0,020,020,02,1,3,10,1,10,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283248953,20260110,202601,2026,2026.0274,COP,POLICE,,,,,,COP,,,CRM,KIDNAPPER,,,,,,CRM,,,1,073,073,07,2,7.4,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248897,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,NGA,BENIN CITY,NGA,,,,,,,,0,1712,171,17,4,-9.2,1,1,1,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248896,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,030,030,03,1,4,4,1,4,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248895,20260110,202601,2026,2026.0274,BEN,BENIN,BEN,,,,,,,,CRM,GANG,,,,,,CRM,,,0,173,173,17,4,-5,4,1,4,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283258924,20260110,202601,2026,2026.0274,HLH,DOCTOR,,,,,,HLH,,,,,,,,,,,,,0,190,190,19,4,-10,5,1,5,-6.04982206405694,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110234500,https://www.channelstv.com/2026/01/10/edo-doctors-commence-strike-over-abduction-of-colleague/
1283228019,20260110,202601,2026,2026.0274,JORELI,HASSAN,JOR,,,,,ELI,,,,,,,,,,,,,1,051,051,05,1,3.4,6,1,6,3.00230946882217,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110164500,https://www.thisdaylive.com/2026/01/10/brai-foundation-holds-free-medical-outreach-in-etsako-west/
1283248942,20260110,202601,2026,2026.0274,COP,POLICE,,,,,,COP,,,,,,,,,,,,,0,010,010,01,1,0,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
1283248950,20260110,202601,2026,2026.0274,COP,POLICE OFFICER,,,,,,COP,,,,,,,,,,,,,1,153,153,15,4,-7.2,10,1,10,-3.81944444444444,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260110211500,https://www.thisdaylive.com/2026/01/10/in-first-drone-led-operation-in-edo-police-rescue-9-kidnap-victims/
